scope,file,version,status,remote_version,remote_name,sql_comparison,live_assessment,notes,sha256
active,supabase/migrations/20260802037000_agentic_chat_worker_reconciliation.sql,20260802037000,recorded_version_and_name,20260802037000,agentic_chat_worker_reconciliation,match,not_reaudited,Deployment history match; not a full current-schema audit.,8e9d377a58e58357f864cffc7d2ac69a46a1eb4eefd45e8afdb0dd1d916d0840
active,supabase/migrations/20260803010000_atomic_document_structure_mutation.sql,20260803010000,recorded_version_and_name,20260803010000,atomic_document_structure_mutation,match,not_reaudited,Deployment history match; not a full current-schema audit.,f569172340efedf09c8855a91a6ebc0b1ff948c9069af6c64e101d89c81136d6
active,supabase/migrations/20260803011000_atomic_document_archive.sql,20260803011000,recorded_version_and_name,20260803011000,atomic_document_archive,match,not_reaudited,Deployment history match; not a full current-schema audit.,c2a9c61c6c2d973d740f86e3768b12123b7a5aec7b1afb96e7e1d52c3dac2a31
active,supabase/migrations/20260803012000_atomic_document_restore.sql,20260803012000,recorded_version_and_name,20260803012000,atomic_document_restore,match,not_reaudited,Deployment history match; not a full current-schema audit.,f4b2d7cc7f9312f19c697e243937187765b71e4d1fe5f9afcfbe5296c36d8250
active,supabase/migrations/20260803013000_atomic_document_delete.sql,20260803013000,recorded_version_and_name,20260803013000,atomic_document_delete,match,not_reaudited,Deployment history match; not a full current-schema audit.,09e81d93fc3afc3a7b11575aa6f96e9efe5b9a40129c8b0de3eac686b8e39fb1
active,supabase/migrations/20260803014000_gmail_reconnect_ai_inbox.sql,20260803014000,recorded_version_and_name,20260803014000,gmail_reconnect_ai_inbox,match,not_reaudited,Deployment history match; not a full current-schema audit.,58d1166117ae25fae2e6a4a654714e15dede590b8f27bb87a30e3f7250fdf9f9
active,supabase/migrations/20260803015000_atomic_relationship_plan.sql,20260803015000,recorded_version_and_name,20260803015000,atomic_relationship_plan,match,not_reaudited,Deployment history match; not a full current-schema audit.,f9a50a9577ff310b60b4aea835ef898410b5da5a80d5ecf16ad3f0b26646912c
active,supabase/migrations/20260803016000_atomic_goal_mutations.sql,20260803016000,recorded_version_and_name,20260803016000,atomic_goal_mutations,match,not_reaudited,Deployment history match; not a full current-schema audit.,bbfbc4b9ed8b11f63a7bf8bb75bf6f533f01d1ec176a2588b87f13139f544f15
active,supabase/migrations/20260803017000_gmail_refresh_token_expiry.sql,20260803017000,recorded_version_and_name,20260803017000,gmail_refresh_token_expiry,match,not_reaudited,Deployment history match; not a full current-schema audit.,c92743635904380e7069601518350eec059723ea1784cedbf848940c2ca76a9c
active,supabase/migrations/20260803018000_atomic_plan_mutations.sql,20260803018000,recorded_version_and_name,20260803018000,atomic_plan_mutations,match,not_reaudited,Deployment history match; not a full current-schema audit.,bd5a54f10e066460016356cfdd8f843d950d5ae4a0527309a460b47745bdf70f
active,supabase/migrations/20260803019000_atomic_task_relationship_mutations.sql,20260803019000,recorded_version_and_name,20260803019000,atomic_task_relationship_mutations,match,not_reaudited,Deployment history match; not a full current-schema audit.,537d45f996814ca9a872319f87cbbbfb18ec73ae81ec877832b032e653407821
active,supabase/migrations/20260804000000_agentic_chat_input_v3_lifecycle_snapshots.sql,20260804000000,recorded_version_and_name,20260804000000,agentic_chat_input_v3_lifecycle_snapshots,match,not_reaudited,Deployment history match; not a full current-schema audit.,3c6548bc9cf1f5853815a5024913eddcad2b4b7e7f93f3093403f4ebb603f8d2
active,supabase/migrations/20260804000100_agentic_chat_terminal_last_turn_context.sql,20260804000100,recorded_version_and_name,20260804000100,agentic_chat_terminal_last_turn_context,different,not_reaudited,Stored SQL uses <> where local uses IS DISTINCT FROM. Current function body matches the later 20260804000110 terminal-sequence-capacity migration; do not replay this old definition.,7fa1c30238f0bcb5d60ffe61e661a98d0c11fc6e68190ddec1d878cb46c07213
active,supabase/migrations/20260804000110_agentic_chat_terminal_sequence_capacity.sql,20260804000110,recorded_version_and_name,20260804000110,agentic_chat_terminal_sequence_capacity,match,not_reaudited,Deployment history match; not a full current-schema audit.,44488ab186f24170f0a4da819e51e1c309d68d89ce611e91eadb222aa61ad739
active,supabase/migrations/20260804000120_agentic_chat_terminal_timing.sql,20260804000120,recorded_version_and_name,20260804000120,agentic_chat_terminal_timing,different,not_reaudited,Stored SQL lacks some local timing/receipt checks. Current function has subsequent cancellation/terminal changes and is not byte-identical to this historical file. Reconcile the final contract rather than replaying the old function.,62f56f60fb20217b412b9f94a113811783c1819db4795cf981905332718f3187
active,supabase/migrations/20260804020000_native_search_page_evidence_versions.sql,20260804020000,recorded_version_and_name,20260804020000,native_search_page_evidence_versions,match,not_reaudited,Deployment history match; not a full current-schema audit.,5a24907259f8a03b04b52abc98024f5d88744b4d698708f29a274134cc3b9bc0
active,supabase/migrations/20260804020100_native_search_evidence_receipt_format.sql,20260804020100,recorded_version_and_name,20260804020100,native_search_evidence_receipt_format,match,not_reaudited,Deployment history match; not a full current-schema audit.,dc92d655d3dd36047e3575c80ed409e1eeba99d0ca646c4398710cc616036678
active,supabase/migrations/20260804030000_phase2_retire_decisions_notes_braindumps.sql,20260804030000,recorded_version_and_name,20260804030000,phase2_retire_decisions_notes_braindumps,match,not_reaudited,Deployment history match; not a full current-schema audit.,40aaca67e56ede1823d1a5bef9cff644926fb9d0158065f96ba55e5b5c00d220
active,supabase/migrations/20260804031000_model_integrity_hardening.sql,20260804031000,recorded_version_and_name,20260804031000,model_integrity_hardening,match,not_reaudited,Deployment history match; not a full current-schema audit.,0208a6b98d58c0ac002c9b730d437af7a60d1c951aea5204183a19ce184c08c0
active,supabase/migrations/20260804032000_agentic_chat_prompt_snapshot.sql,20260804032000,recorded_version_and_name,20260804032000,agentic_chat_prompt_snapshot,match,not_reaudited,Deployment history match; not a full current-schema audit.,cec0d167c73d82d36e4325828b1fb74e93cba98028bb2fb80f612d9872e6a194
active,supabase/migrations/20260804033000_agentic_chat_partial_cancellation_terminal_events.sql,20260804033000,recorded_version_and_name,20260804033000,agentic_chat_partial_cancellation_terminal_events,match,not_reaudited,Deployment history match; not a full current-schema audit.,326cf59a20504216b307a972e0f004f50d49f7a12aeff786822a8f5413e6d414
active,supabase/migrations/20260804034000_agentic_chat_provider_failure_terminal_events.sql,20260804034000,recorded_version_and_name,20260804034000,agentic_chat_provider_failure_terminal_events,match,not_reaudited,Deployment history match; not a full current-schema audit.,01b743b51e60df77d53140c1f7bbb74fec634784e07cfe6ce806321878b830af
active,supabase/migrations/20260804035100_chat_tool_execution_provider_call_identity.sql,20260804035100,recorded_version_and_name,20260804035100,chat_tool_execution_provider_call_identity,match,not_reaudited,Deployment history match; not a full current-schema audit.,15df1e8d1a095379fedcbbb8961f9be5c62b6ca931d6eaa9ddaa85c15ddfcab9
active,supabase/migrations/20260804036000_agentic_chat_read_tool_execution_ledger.sql,20260804036000,recorded_version_and_name,20260804036000,agentic_chat_read_tool_execution_ledger,match,not_reaudited,Deployment history match; not a full current-schema audit.,5c9a5f7268a453277629b8aa77053c650889730b2cfa98e81b747a0e5e330da2
active,supabase/migrations/20260804037000_agentic_chat_worker_lifecycle_observations.sql,20260804037000,recorded_version_and_name,20260804037000,agentic_chat_worker_lifecycle_observations,match,not_reaudited,Deployment history match; not a full current-schema audit.,e82d2de7e8f98a36bf0ba257e9452c81bb782c409a7d5be38bab4e76b3b9755d
active,supabase/migrations/20260806000000_add_emails_sending_status.sql,20260806000000,recorded_version_and_name,20260806000000,add_emails_sending_status,match,not_reaudited,Deployment history match; not a full current-schema audit.,803bdb7c4af326fefae09d1bbe03487e2002d35224b80e540169679bbf1e8c17
active,supabase/migrations/20260806010000_agentic_chat_execution_hardening.sql,20260806010000,recorded_version_and_name,20260806010000,agentic_chat_execution_hardening,match,not_reaudited,Deployment history match; not a full current-schema audit.,ac35c0eafa7738084096375778afc27cacd4776688ca56db9a89cf6033ecb1ab
active,supabase/migrations/20260806020000_agentic_chat_timing_evidence_repair.sql,20260806020000,recorded_version_and_name,20260806020000,agentic_chat_timing_evidence_repair,no_stored_sql,not_reaudited,Ledger row has no stored statements. agentic_chat_epoch_ms body matches; remaining dynamic repair effects were not fully checked.,fcfcc075c2712365f54275a849e5b3c58cefe3e3008a605d60707ab058775c96
active,supabase/migrations/20260806021000_log_client_error_inet_hardening.sql,20260806021000,recorded_version_and_name,20260806021000,log_client_error_inet_hardening,no_stored_sql,not_reaudited,Ledger row has no stored statements. safe_inet body matches; remaining dynamic repair effects were not fully checked.,c56ec19581a8f31cf72ab820f05d8cdcac2b80d57f24b08b2ae5989a58fa2e19
active,supabase/migrations/20260808010000_agentic_chat_read_tool_categories.sql,20260808010000,recorded_version_and_name,20260808010000,agentic_chat_read_tool_categories,match,not_reaudited,Deployment history match; not a full current-schema audit.,023a5ec9c2a733b5b8d1076d14e1e3b3f4ac48df7bb72c5690fa13ae6124d2aa
active,supabase/migrations/20260808020000_retire_legacy_agent_chat.sql,20260808020000,recorded_version_and_name,20260808020000,retire_legacy_agent_chat,match,not_reaudited,Deployment history match; not a full current-schema audit.,529c803e96f5ca5f1eaa9289d9bfe0732a846b4f3ba1b9778db49f027f926065
active,supabase/migrations/20260808130000_agentic_chat_tool_validation_failure_ledger.sql,20260808130000,recorded_version_and_name,20260808130000,agentic_chat_tool_validation_failure_ledger,match,not_reaudited,Deployment history match; not a full current-schema audit.,904c0fac9ca57488b383f57f1fb5b9de6d42dbf4370172c3173a5b37b48a3e83
active,supabase/migrations/20260808140000_agentic_chat_true_tool_round_count.sql,20260808140000,recorded_version_and_name,20260808140000,agentic_chat_true_tool_round_count,match,not_reaudited,Deployment history match; not a full current-schema audit.,ad7ef37205c6cbdf7128fc3d75794a93eb7c478219686759130d2de845d20d13
active,supabase/migrations/20260809010000_agentic_chat_mutation_tool_execution_ledger.sql,20260809010000,recorded_version_and_name,20260809010000,agentic_chat_mutation_tool_execution_ledger,match,not_reaudited,Deployment history match; not a full current-schema audit.,13012939a25e3b40ebb51945bcf0d2a7083a0fdd480ebac966acfd689df10afd
active,supabase/migrations/20260809020000_agentic_chat_mutation_tool_execution_legacy_category.sql,20260809020000,recorded_version_and_name,20260809020000,agentic_chat_mutation_tool_execution_legacy_category,match,not_reaudited,Deployment history match; not a full current-schema audit.,f7329e2c661703a84c457abe760bb08ddb363d4aa15217f2047ddaae3af79a11
active,supabase/migrations/20260810010000_atomic_task_semantic_relationship_update.sql,20260810010000,recorded_version_and_name,20260810010000,atomic_task_semantic_relationship_update,match,not_reaudited,Deployment history match; not a full current-schema audit.,8753d75b2de296de5d4fca15dfd9ed69741cab5a150f3a8fbe71428f44b414b9
active,supabase/migrations/20260810020000_atomic_task_create_milestone_relationship.sql,20260810020000,recorded_version_and_name,20260810020000,atomic_task_create_milestone_relationship,match,not_reaudited,Deployment history match; not a full current-schema audit.,bceeac1605353d14bf80e5bd1b1e69b2ea486204d857cd0b6ddd79fd11e50e15
active,supabase/migrations/20260811010000_agentic_chat_task_move_worker_bridge.sql,20260811010000,recorded_version_and_name,20260811010000,agentic_chat_task_move_worker_bridge,match,not_reaudited,Deployment history match; not a full current-schema audit.,a4c4022d9aa7996f9853bf72237f29dd3c8f4ab9d3092811da68a7e8679e7170
active,supabase/migrations/20260811230000_agentic_chat_effect_scope_trigger_null_guard.sql,20260811230000,recorded_version_and_name,20260811230000,agentic_chat_effect_scope_trigger_null_guard,match,not_reaudited,Deployment history match; not a full current-schema audit.,ac9be4c7f7a9cbb9670089857d9faf5a57d7eb33fa81521e0175a612778a87fd
active,supabase/migrations/20260811235000_multi_google_calendar_connections_foundation.sql,20260811235000,recorded_version_and_name,20260811235000,multi_google_calendar_connections_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,6e6e33df3a9565f3bc40e62eb61b66056f0e65dc66d3d6f54fbd460096a9d641
active,supabase/migrations/20260812000000_agentic_chat_prepared_history_currency_guard.sql,20260812000000,recorded_version_and_name,20260812000000,agentic_chat_prepared_history_currency_guard,match,not_reaudited,Deployment history match; not a full current-schema audit.,559c9907b1a8a1e3aba7d8c7d13ae9ff51d981aaa84a82d659d0d1190eb0d445
active,supabase/migrations/20260812001500_multi_google_calendar_onto_event_sync_compatibility.sql,20260812001500,recorded_version_and_name,20260812001500,multi_google_calendar_onto_event_sync_compatibility,match,not_reaudited,Deployment history match; not a full current-schema audit.,fce0af03e4e820159b7cca2e954329fe596fc9ccac219a4b1f217c4b23751608
active,supabase/migrations/20260812010000_agentic_chat_history_state_contract.sql,20260812010000,recorded_version_and_name,20260812010000,agentic_chat_history_state_contract,match,not_reaudited,Deployment history match; not a full current-schema audit.,0d6c04ee47958fba5eb207ea085de6383b9bc723add25ebcd23c3c97156dea70
active,supabase/migrations/20260812020000_multi_google_calendar_project_resource_provenance.sql,20260812020000,recorded_version_and_name,20260812020000,multi_google_calendar_project_resource_provenance,match,not_reaudited,Deployment history match; not a full current-schema audit.,94ad4ff332b65a9a54acaa6bb6f3efa1f14deca24d5a106a864969bd24a7fc81
active,supabase/migrations/20260812030000_agentic_chat_attachment_reference_contract.sql,20260812030000,recorded_version_and_name,20260812030000,agentic_chat_attachment_reference_contract,match,not_reaudited,Deployment history match; not a full current-schema audit.,ba0325c966a1ec3bf19c8014058861044425bbebe96f352afe69b3a662756742
active,supabase/migrations/20260812040000_agentic_chat_live_vision_resolution_receipts.sql,20260812040000,recorded_version_and_name,20260812040000,agentic_chat_live_vision_resolution_receipts,match,not_reaudited,Deployment history match; not a full current-schema audit.,cfe3fcad4a9bd161e5ff4ea657090a122b877ff9b39bd0368abf8b431d169f03
active,supabase/migrations/20260812050000_multi_google_calendar_webhook_identity.sql,20260812050000,recorded_version_and_name,20260812050000,multi_google_calendar_webhook_identity,match,not_reaudited,Deployment history match; not a full current-schema audit.,ac82420fcdacbbed7c1d5ca352fb432c3e8053944ee4f82489ecbfc63cd17956
active,supabase/migrations/20260812060000_multi_google_calendar_analysis_provenance.sql,20260812060000,recorded_version_and_name,20260812060000,multi_google_calendar_analysis_provenance,match,not_reaudited,Deployment history match; not a full current-schema audit.,690383ed1c10b25b255ef154404bfc63f6f6d128f20a6a4645ee2738821ac7d4
active,supabase/migrations/20260813010000_agentic_chat_supervisor_question_checkpoint.sql,20260813010000,recorded_version_and_name,20260813010000,agentic_chat_supervisor_question_checkpoint,match,not_reaudited,Deployment history match; not a full current-schema audit.,7affba28bbbb72fbf8a70c263e78fe917ad3be8431d83dae1197c257fcc1bc64
active,supabase/migrations/20260813020000_agentic_chat_checkpoint_resume_lifecycle.sql,20260813020000,recorded_version_and_name,20260813020000,agentic_chat_checkpoint_resume_lifecycle,match,not_reaudited,Deployment history match; not a full current-schema audit.,8cee72d1b8f79818094761c2359426601481141f129245339081395c9ac61947
active,supabase/migrations/20260813030000_agentic_chat_research_capture.sql,20260813030000,recorded_version_and_name,20260813030000,agentic_chat_research_capture,match,not_reaudited,Deployment history match; not a full current-schema audit.,208e51a9920e079edf0b518b66cad8c821358930658508eb5a1509e308cbd84c
active,supabase/migrations/20260813040000_agentic_chat_stated_future_evidence.sql,20260813040000,recorded_version_and_name,20260813040000,agentic_chat_stated_future_evidence,match,not_reaudited,Deployment history match; not a full current-schema audit.,6fb816aa385c9a2f0aa07db760b95a2d150f4d5f48fd6313be3ab6a36c3031b6
active,supabase/migrations/20260813050000_agentic_chat_prompt_snapshot_tool_definitions.sql,20260813050000,recorded_version_and_name,20260813050000,agentic_chat_prompt_snapshot_tool_definitions,match,not_reaudited,Deployment history match; not a full current-schema audit.,b467b1a805b2f6cfe84717963298a5ddfebcc7c2d9a9106fcf9deb30cf1c99cf
active,supabase/migrations/20260813060000_agentic_chat_terminal_pending_intent_metadata.sql,20260813060000,recorded_version_and_name,20260813060000,agentic_chat_terminal_pending_intent_metadata,match,not_reaudited,Deployment history match; not a full current-schema audit.,65aaa9aaa0b06f1b6a9cb17d3c4a5e314849f5313957c63162d773d904428624
active,supabase/migrations/20260813070000_agentic_chat_terminal_domain_metadata.sql,20260813070000,recorded_version_and_name,20260813070000,agentic_chat_terminal_domain_metadata,match,not_reaudited,Deployment history match; not a full current-schema audit.,348feeca79d47e6987b87fabe23a37c95f51fdc6e4b830eeced86e74d6e0b643
active,supabase/migrations/20260814010000_agentic_chat_terminal_pending_contract_metadata.sql,20260814010000,recorded_version_and_name,20260814010000,agentic_chat_terminal_pending_contract_metadata,match,not_reaudited,Deployment history match; not a full current-schema audit.,99bf2b9662f1e49b62e0e36771f4c0546a76ab50777a435aac4ceedd64006a7e
active,supabase/migrations/20260814011000_agentic_chat_turn_contract_worker_hardening.sql,20260814011000,recorded_version_and_name,20260814011000,agentic_chat_turn_contract_worker_hardening,match,not_reaudited,Deployment history match; not a full current-schema audit.,a370e4daeec35ee1d9c999cc467f82e84438e546cc916cef03d6f3bbfb4124b1
active,supabase/migrations/20260814012000_agentic_chat_contract_rpc_surface_reload.sql,20260814012000,recorded_version_and_name,20260814012000,agentic_chat_contract_rpc_surface_reload,match,not_reaudited,Deployment history match; not a full current-schema audit.,488accea0dd832a819b8fda2b752747840f22ee343d3b297e548aa744297360d
active,supabase/migrations/20260814013000_agentic_chat_contract_internal_helpers.sql,20260814013000,recorded_version_and_name,20260814013000,agentic_chat_contract_internal_helpers,match,not_reaudited,Deployment history match; not a full current-schema audit.,15b5a838f25bbba810022f8d94cb8e1f818608464eda585359851d459755c281
active,supabase/migrations/20260814020000_project_review_manager_brief_inbox.sql,20260814020000,recorded_version_and_name,20260814020000,project_review_manager_brief_inbox,match,not_reaudited,Deployment history match; not a full current-schema audit.,771cd0157d2bcc6c3b4140f3d249a74ee8c49e6d37b818a00f7907fbdab80638
active,supabase/migrations/20260815010000_agentic_chat_clarification_contract_reset.sql,20260815010000,recorded_version_and_name,20260815010000,agentic_chat_clarification_contract_reset,different,not_reaudited,Local migration adds prerequisite and already-applied guards around the DO patch; the stored migration predates those replay guards. Ledger entry exists; no new deployment failure inferred.,57cfb46c08cf501873679bba13a5ce49087ca062501ab138621fd429970d8a4b
active,supabase/migrations/20260815173000_agentic_chat_provider_observation_logical_round.sql,20260815173000,recorded_version_and_name,20260815173000,agentic_chat_provider_observation_logical_round,match,not_reaudited,Deployment history match; not a full current-schema audit.,4efb28b33c96650b042b4e4ece5ccc46bb6cae7a17b03628576baa038dcc88d7
active,supabase/migrations/20260817010000_agentic_chat_prompt_snapshot_runtime_augmentation.sql,20260817010000,recorded_version_and_name,20260817010000,agentic_chat_prompt_snapshot_runtime_augmentation,match,not_reaudited,Deployment history match; not a full current-schema audit.,0343833c54856cb45af6dabd6611d9457d055b4ecb1faacdf96c31b3a8a7f162
active,supabase/migrations/20260817020000_agentic_chat_provider_attempt_timing_receipts.sql,20260817020000,recorded_version_and_name,20260817020000,agentic_chat_provider_attempt_timing_receipts,match,not_reaudited,Deployment history match; not a full current-schema audit.,f8f21d5ef46bed06d6ec3e4d39bd44ede8748b5171ab8d03a6efad4cfd8de9ba
active,supabase/migrations/20260820010000_agentic_chat_worker_retention_cleanup.sql,20260820010000,recorded_version_and_name,20260820010000,agentic_chat_worker_retention_cleanup,match,not_reaudited,Deployment history match; not a full current-schema audit.,7f7fd178cf1c5e96ae0c739dea211d0ef547d56ad9f805eeb21423aa060cc939
active,supabase/migrations/20260822010000_agentic_chat_execution_observation_rejected_tool.sql,20260822010000,recorded_version_and_name,20260822010000,agentic_chat_execution_observation_rejected_tool,match,not_reaudited,Deployment history match; not a full current-schema audit.,77276d76643d3fa7807b2dc11fd65303b89f1372ab7d0f4f9901839e9c5cc3b9
active,supabase/migrations/20260824205329_attach_worker_voice_note_groups.sql,20260824205329,recorded_version_and_name,20260824205329,attach_worker_voice_note_groups,match,not_reaudited,Deployment history match; not a full current-schema audit.,a8b9785ba5de9744b55d9e34aadb1c68ff928789dbc3f7d5eb84f2d79e5ae652
active,supabase/migrations/20260825161846_agentic_chat_queue_first_admission.sql,20260825161846,recorded_version_and_name,20260825161846,agentic_chat_queue_first_admission,placeholder_only,not_reaudited,"Ledger statements contain only the migration name, not executable SQL. Deployment is recorded, but that row cannot certify file content.",5d778d250b65ee10a975d1a5bef87125edf4cc2565bcc593f5ab44b30d00a9ad
active,supabase/migrations/20260825181727_harden_ontology_actor_access_rpcs.sql,20260825181727,recorded_version_and_name,20260825181727,harden_ontology_actor_access_rpcs,match,not_reaudited,Deployment history match; not a full current-schema audit.,4a8e5062a37e0f2d2e5ea5b2db6e5081ddc922f463f9bb4a3945403467ab94e8
active,supabase/migrations/20260825211342_add_run_cycle_queue_type.sql,20260825211342,recorded_version_and_name,20260825211342,add_run_cycle_queue_type,match,not_reaudited,Deployment history match; not a full current-schema audit.,edc95c42365d9fa4abc50a4abd0c76851def8c5f086860b0db8877c3e7d90116
active,supabase/migrations/20260825211343_cycles_v0_foundation.sql,20260825211343,recorded_version_and_name,20260825211343,cycles_v0_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,4676d6928822135744f00dcc6044ddcd3c0d3d3ff0f77656bf345dfa3fd0149e
active,supabase/migrations/20260825211344_cycles_v0_commands.sql,20260825211344,recorded_version_and_name,20260825211344,cycles_v0_commands,match,not_reaudited,Deployment history match; not a full current-schema audit.,c6dc8d6147061afbc612f1009f22ce6cf2a09cb0824ce1b235dbe7b52ed08152
active,supabase/migrations/20260826010526_harden_cycle_service_role_wrappers.sql,20260826010526,recorded_version_and_name,20260826010526,harden_cycle_service_role_wrappers,match,not_reaudited,Deployment history match; not a full current-schema audit.,d1efc5a6e43f8e8f527a9384704aa401dc8e4598c16f8839ed74c2273b72d607
active,supabase/migrations/20260826011409_cycle_due_trigger_coordinator.sql,20260826011409,recorded_version_and_name,20260826011409,cycle_due_trigger_coordinator,match,not_reaudited,Deployment history match; not a full current-schema audit.,3afc3e3bffff55c871e0b14c88ed84253fe26def30dd5dcf523b260816d0dc5a
active,supabase/migrations/20260826013205_add_cycle_misfire_skip_resolution.sql,20260826013205,recorded_version_and_name,20260826013205,add_cycle_misfire_skip_resolution,match,not_reaudited,Deployment history match; not a full current-schema audit.,886b3622b07a541d644e43b81691e4bfc243af933c98a7b131661f4429370fc9
active,supabase/migrations/20260826014109_add_daily_brief_cycle_lead_time.sql,20260826014109,recorded_version_and_name,20260826014109,add_daily_brief_cycle_lead_time,match,not_reaudited,Deployment history match; not a full current-schema audit.,1db53c3cefae91900f0c18b017118b19c3b1784ee9883fd68b6cdd2fdd2f81f8
active,supabase/migrations/20260826150000_document_version_number_uniqueness.sql,20260826150000,recorded_version_and_name,20260826150000,document_version_number_uniqueness,match,not_reaudited,Deployment history match; not a full current-schema audit.,4a4ef6b6f85d2b7c45e7976881a279fff806a28ff47da0d439fac1cbe735e6e1
active,supabase/migrations/20260826180136_harden_cycle_worker_fencing.sql,20260826180136,recorded_version_and_name,20260826180136,harden_cycle_worker_fencing,match,not_reaudited,Deployment history match; not a full current-schema audit.,290fe6a6334bad77a7814ce62b11fcd373a2b1a84a34c14a4c4cbf029a4ecbe9
active,supabase/migrations/20260826190000_drop_duplicate_document_version_index.sql,20260826190000,recorded_version_and_name,20260826190000,drop_duplicate_document_version_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,6beec1b14391d8487b73499d6d34c1ee1f85bfb96793db254b18ae2cc79b797c
active,supabase/migrations/20260826203546_atomic_cycle_trigger_replacement.sql,20260826203546,recorded_version_and_name,20260826203546,atomic_cycle_trigger_replacement,match,not_reaudited,Deployment history match; not a full current-schema audit.,7a21ca0de3f477420baf6c9796991e75bfeb5c15d5eafe8c20c5f95d1df18666
active,supabase/migrations/20260827022436_add_document_content_hash.sql,20260827022436,recorded_version_and_name,20260827022436,add_document_content_hash,match,not_reaudited,Deployment history match; not a full current-schema audit.,4548dbe72d9debfa503bc1d9bdea1d0bbb208ad52486b383c34cfac5c5b9ddca
active,supabase/migrations/20260827022510_create_document_proposals.sql,20260827022510,recorded_version_and_name,20260827022510,create_document_proposals,body_comment_difference,not_reaudited,"Difference is inside the lifecycle function body; after removing body comments and whitespace, SQL tokens match. No functional difference found.",04960d88e537a66a74b9699cbf670ad62ad5d41d566381ae9ac323d25a3da720
active,supabase/migrations/20260827022735_restrict_document_proposal_mutations.sql,20260827022735,recorded_version_and_name,20260827022735,restrict_document_proposal_mutations,match,not_reaudited,Deployment history match; not a full current-schema audit.,2e6c09967c725d5c4d381581d2c7d7025e1abe2d7f445d153c83c479bb1c1a91
active,supabase/migrations/20260827040932_scope_member_rls_policies_to_authenticated.sql,20260827040932,recorded_version_and_name,20260827040932,scope_member_rls_policies_to_authenticated,match,not_reaudited,Deployment history match; not a full current-schema audit.,720f68aa4d8210ad26b2b283dfd17c9af8570b61d538b714549a0684c27d9aea
active,supabase/migrations/20260827132854_query_performance_cleanup.sql,20260827132854,recorded_different_version,20260827133601,query_performance_cleanup,match,not_reaudited,"Same migration name and matching SQL after outside-quote comment/whitespace normalization, recorded under the alternate remote timestamp.",20290b2de358db21b9fcf724d9b77a191ceb2eedfcabf2eef3ed88a3c07484c4
active,supabase/migrations/20260828040905_agentic_chat_worker_session_handoff.sql,20260828040905,unrecorded,,,no_matching_ledger_entry,selected_effects_present,persist_agentic_chat_session_handoff body matches and is service-only; other migration effects were not fully checked.,d8b29bc3a3f694ddf5f240b6137faf7d677f35f619599cd18f110e59794725a8
active,supabase/migrations/20260828120000_semantic_discovery_embeddings.sql,20260828120000,recorded_version_and_name,20260828120000,semantic_discovery_embeddings,match,not_reaudited,Deployment history match; not a full current-schema audit.,07fb5e67f350475c98ec57a1b551fb6ed2ee765e914aaa10a5a43cc05bb9d27e
active,supabase/migrations/20260828214734_agentic_chat_validation_failure_count.sql,20260828214734,recorded_version_and_name,20260828214734,agentic_chat_validation_failure_count,match,not_reaudited,Deployment history match; not a full current-schema audit.,81b28a22f87e859c55f9b20cf340e58914f57c406941667732ca3909a8840560
active,supabase/migrations/20260828221405_agentic_chat_provider_pass_telemetry.sql,20260828221405,recorded_version_and_name,20260828221405,agentic_chat_provider_pass_telemetry,match,not_reaudited,Deployment history match; not a full current-schema audit.,0453491335774b0e5c0255255b4af05dba9b5d7254bd6d86b1e4e11d0db5b31d
active,supabase/migrations/20260829183727_libri_foundation.sql,20260829183727,recorded_version_and_name,20260829183727,libri_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,286925ca70c8a6483e4fa38a642cb084a2b6345fdd20e4677c42e8a2fc2880a0
active,supabase/migrations/20260829192710_libri_chapter_note_core.sql,20260829192710,recorded_version_and_name,20260829192710,libri_chapter_note_core,match,not_reaudited,Deployment history match; not a full current-schema audit.,c0741b7bd8b3e8baa243161a45192e73e8955e17dd9c971c68fcd4a42ae30a3b
active,supabase/migrations/20260829201033_libri_source_registry_chunks.sql,20260829201033,recorded_version_and_name,20260829201033,libri_source_registry_chunks,match,not_reaudited,Deployment history match; not a full current-schema audit.,97481030f7d37f2c44d9545c8dea72dd23edb82fa834edee2b7bc087e15c8811
active,supabase/migrations/20260829202608_libri_images_private_storage.sql,20260829202608,recorded_version_and_name,20260829202608,libri_images_private_storage,match,not_reaudited,Deployment history match; not a full current-schema audit.,b718303be08fd10f74a09c45e3f1dda06c21e192745f7fbba72191b1130ca388
active,supabase/migrations/20260829203729_libri_youtube_entity_edges.sql,20260829203729,recorded_version_and_name,20260829203729,libri_youtube_entity_edges,match,not_reaudited,Deployment history match; not a full current-schema audit.,277d74a2da7a685c548915bbff9517e74f7f19a666a2c070edc4f7f3689dc1c9
active,supabase/migrations/20260829204949_libri_derived_artifacts_profiles.sql,20260829204949,recorded_version_and_name,20260829204949,libri_derived_artifacts_profiles,match,not_reaudited,Deployment history match; not a full current-schema audit.,3cd65677a6b6611d4f67533a2fcaf683815ca665b880982e501ccb43c6b92f29
